 Gene_ID	TCGA-B6-A0RG-01	TCGA-AO-A12F-01	TCGA-D8-A27F-01	TCGA-A8-A07O-01	TCGA-D8-A1XQ-01	TCGA-D8-A27H-01	TCGA-AN-A0AR-01	TCGA-AO-A129-01	TCGA-A8-A07C-01	TCGA-A2-A0YM-01	TCGA-AO-A0J6-01	TCGA-D8-A27M-01	TCGA-EW-A1OW-01	TCGA-AR-A0TU-01	TCGA-A2-A0SX-01	TCGA-AN-A0FL-01	TCGA-A7-A26F-01	TCGA-A2-A0D2-01	TCGA-B6-A0RT-01	TCGA-BH-A18Q-01	TCGA-B6-A0IQ-01	TCGA-A2-A04P-01	TCGA-BH-A0BL-01	TCGA-A8-A08R-01	TCGA-AR-A0TS-01	TCGA-BH-A18V-01	TCGA-BH-A1FC-01	TCGA-E2-A158-01	TCGA-E2-A150-01	TCGA-AN-A0AL-01	TCGA-AO-A0J4-01	TCGA-A2-A0T2-01	TCGA-AR-A1AY-01	TCGA-AO-A128-01	TCGA-D8-A143-01	TCGA-A2-A04U-01	TCGA-D8-A147-01	TCGA-EW-A1PB-01	TCGA-C8-A131-01	TCGA-BH-A0WA-01	TCGA-C8-A26X-01	TCGA-E2-A1LL-01	TCGA-E9-A1ND-01	TCGA-AR-A1AI-01	TCGA-A7-A26I-01	TCGA-BH-A1EW-01	TCGA-BH-A0RX-01	TCGA-AO-A124-01	TCGA-AR-A256-01	TCGA-D8-A13Z-01	TCGA-A2-A0CM-01	TCGA-E2-A1LH-01	TCGA-BH-A0E6-01	TCGA-AR-A1AR-01	TCGA-BH-A0B3-01	TCGA-E2-A14N-01	TCGA-BH-A0BG-01	TCGA-BH-A18T-01	TCGA-AR-A1AQ-01	TCGA-AN-A0XU-01	TCGA-E2-A14R-01	TCGA-AO-A0JL-01	TCGA-A2-A04T-01	TCGA-B6-A0RU-01	TCGA-A2-A0T0-01	TCGA-BH-A0BW-01	TCGA-A2-A0YE-01	TCGA-E2-A1LS-01	TCGA-AO-A0J2-01	TCGA-E9-A22G-01	TCGA-EW-A1P1-01	TCGA-A2-A1G6-01	TCGA-A7-A26G-01	TCGA-B6-A0WX-01	TCGA-B6-A0IK-01	TCGA-EW-A1P4-01	TCGA-A2-A0ST-01	TCGA-E2-A1LG-01	TCGA-E2-A159-01	TCGA-AQ-A04J-01	TCGA-A7-A0DA-01	TCGA-D8-A142-01	TCGA-AN-A04D-01	TCGA-A1-A0SK-01	TCGA-D8-A1JF-01	TCGA-BH-A18G-01	TCGA-B6-A0RE-01	TCGA-C8-A26Y-01	TCGA-BH-A0AV-01	TCGA-C8-A12V-01	TCGA-EW-A1OV-01	TCGA-D8-A1JL-01	TCGA-A2-A0D0-01	TCGA-B6-A0RS-01	TCGA-AN-A0G0-01	TCGA-C8-A1HJ-01	TCGA-AN-A0FX-01	TCGA-B6-A0RN-01	TCGA-A8-A07R-01	TCGA-BH-A1F0-01	TCGA-BH-A0B9-01	TCGA-E2-A1LK-01	TCGA-A2-A04Q-01	TCGA-EW-A1P8-01	TCGA-C8-A134-01	TCGA-E2-A14X-01	TCGA-AR-A0U0-01	TCGA-EW-A1P7-01	TCGA-A1-A0SO-01	TCGA-D8-A1XK-01	TCGA-A7-A0CE-01	TCGA-E2-A1B6-01	TCGA-E2-A1L7-01	TCGA-AN-A0AT-01	TCGA-AR-A0U4-01	TCGA-D8-A1JG-01	TCGA-A1-A0SP-01	TCGA-A8-A09X-01	TCGA-E2-A1AZ-01	TCGA-E2-A1LI-01	TCGA-BH-A0E0-01	TCGA-C8-A27B-01
JMJD4|65094	725.1741	1880.0851	695.9635	2737.2578	956.0787	2583.8363	1055.7786	3697.3398	641.6888	791.0714	1144.5356	431.8288	1448.9982	1585.7756	673.2563	1418.3141	390.161	1397.9967	1479.4595	879.8475	2198.6789	1447.2199	485.6289	1497.6285	1380.6451	710.2129	406.8378	1556.8606	759.053	656.1353	1294.7524	710.1115	1981.1812	1170.5047	779.7727	2469.0739	2019.8003	859.7039	1097.1992	608.6049	782.1222	501.7648	692.6352	887.5289	668.5754	692.1783	3255.5967	1819.2799	476.053	329.139	960.1292	1132.5101	2727.6636	298.2229	1035.4545	837.3455	1189.5001	2216.284	701.9783	606.1165	1357.2991	2108.611	3057.7728	1045.2852	1755.6142	992.1555	1026.8948	598.0981	842.6357	1755.9574	390.4817	344.4763	417.0199	1214.628	426.7919	439.3204	953.0061	152.9668	552.4315	649.0797	995.4217	554.911	2383.3688	280.9864	571.0269	2129.525	1450.3868	437.8981	1078.039	1359.1484	918.1224	443.8257	1629.4728	689.5486	1922.04	628.9741	903.7512	1064.5189	2524.955	936.7975	1568.3833	1634.7534	1841.2495	1349.0466	884.0873	1535.2156	590.9354	739.6358	909.1281	545.223	753.2977	1224.2481	742.7781	542.5368	1505.122	576.02	801.1419	525.1371	355.7839	2481.0156	1112.0232	348.4025
JMJD5|79831	46.749	42.1948	50.0894	36.7823	55.2415	55.4652	74.6551	72.2008	42.0213	47.4142	40.3396	42.1798	43.1914	67.6162	70.0064	26.7158	44.842	36.5921	112.5417	89.802	148.1727	79.8755	94.5306	39.4737	67.1251	40.7656	47.3704	47.6394	42.8976	61.5942	52.2593	57.0664	55.1116	67.0285	124.8363	54.033	74.4649	42.5991	88.0654	99.2032	63.8493	110.5513	67.9657	56.501	29.3223	75.4853	75.4987	37.22	37.2809	82.861	29.5373	79.4906	119.6262	47.9486	49.9088	22.7831	70.7114	48.1855	53.719	52.0331	46.3143	78.2495	51.4648	57.4814	35.0583	52.6898	71.6096	46.5465	54.9936	22.0788	80.6288	85.7238	72.0081	94.8075	89.5954	71.754	99.2407	109.6437	38.2177	84.1003	47.8581	61.8858	65.3614	46.3284	57.6853	56.25	27.7805	88.7257	50.3694	80.6975	145.5696	27.6233	48.5997	64.7096	22.5691	38.1653	47.8469	109.8002	77.431	55.92	112.1809	47.5398	91.3999	86.3799	41.2961	100.3557	28.18	93.1291	91.6498	45.8896	82.7189	124.0518	71.3333	56.5004	58.0557	104.2624	74.0606	196.2124	54.0135	37.2596	28.0317	35.4999
JMJD6|23210	610.7863	598.2135	777.8746	512.5598	871.8426	834.7171	701.8303	977.6062	684.0426	513.8988	1151.9755	639.7783	568.2064	853.9678	572.8966	766.0064	329.6363	631.3066	587.8239	407.9212	477.512	684.1286	434.3544	444.6144	462.6719	419.5874	1015.6675	488.39	372.7236	659.8229	504.2381	461.4356	577.2022	601.6282	727.0767	394.3369	603.0987	521.8385	379.2108	504.9101	474.0469	356.9886	580.207	471.0688	453.6653	554.2775	892.6054	337.5564	348.5465	528.2051	665.0513	459.9653	398.1308	288.433	733.2757	589.2332	590.8327	457.0139	845.5579	647.8291	631.4341	278.764	494.8274	378.5967	977.045	757.5534	607.4144	283.2833	800.9688	788.6185	680.0203	494.9967	696.2607	524.8543	238.7283	745.634	467.1158	407.2482	523.261	490.3205	563.9224	662.417	830.6939	627.4819	440.0319	603.125	922.5427	965.8865	602.7535	674.777	312.2363	608.6903	511.1203	604.4823	392.7603	498.2493	643.0622	218.3667	1197.7791	509.087	629.1984	973.6858	627.4585	430.4659	671.1139	316.7946	469.2759	474.7517	472.037	955.8075	675.9895	696.7871	613.8542	728.452	635.1769	678.3524	671.6527	316.6718	651.913	454.6274	437.5381	526.7554
JMJD7-PLA2G4B|8681	402.4482	374.9894	156.2247	181.8182	214.0966	243.0882	381.5706	216.2162	141.7553	98.0678	133.5291	279.5567	169.4061	209.1094	195.2473	132.6578	127.3703	242.8387	414.2426	271.5239	509.906	286.3071	186.9335	153.3048	230.8448	436.4902	83.8544	406.1349	278.4298	336.5539	195.781	177.8868	124.1848	158.209	125.5929	272.2431	140.5441	464.717	303.6574	133.7533	318.7873	228.0121	262.3675	171.8856	155.74	211.7182	238.9201	54.3984	86.9887	146.0189	184.1468	549.4887	285.514	127.0391	205.394	120.6163	226.5906	137.0742	252.0661	162.6465	242.1185	757.431	340.7807	230.6353	136.3014	138.5409	383.7136	373.8739	263.0004	383.7363	256.0852	590.3936	86.5192	230.951	219.0751	135.915	291.3057	217.1376	230.0205	187.8769	183.0656	276.494	162.1077	147.1793	113.9213	238.125	280.8913	683.7999	114.5064	260.7461	271.097	155.9616	167.2158	282.8283	357.0015	118.6975	282.2967	329.4005	227.7911	158.0815	239.1402	540.5453	380.6402	174.9104	183.3969	396.4301	317.0254	326.1589	140.3134	176.227	65.4293	759.4824	220.7934	167.7717	140.8451	233.6202	184.2393	242.9887	168.7922	119.2909	386.3498	110.6761
JMJD8|339123	2639.5675	2921.1161	671.3683	1201.3427	871.1242	2937.071	1455.5513	1274.4826	545.3324	691.9464	1068.0539	1131.4563	1161.2765	914.1618	670.2087	2765.8038	770.1038	1207.4441	1079.2084	1822.8444	1123.1371	2031.2137	810.5163	1045.4621	932.243	1132.1303	682.0684	648.8596	1013.2659	2067.5765	872.2707	2189.7236	1364.4493	806.5617	1118.3892	1487.9075	322.7282	829.9684	2211.5688	716.6371	1653.9504	2188.133	1106.5812	1177.0456	663.0318	1404.619	1262.0237	1349.2119	912.5379	1002.4642	951.7295	2531.5454	1717.8131	513.8828	1454.6079	695.1612	1275.0326	1554.1765	829.3233	917.9704	1040.1467	2223.5705	2363.7382	1101.6951	882.4564	759.2041	2341.9455	1603.7387	1448.8132	762.6588	1240.4615	1131.2108	667.2384	1368.9253	1350.185	1233.0828	1069.6139	745.7463	583.4664	1300.3618	1843.7349	1657.0863	1318.3415	416.8106	1171.9139	1838.1813	972.208	1481.5175	607.8979	1357.9684	1707.5105	620.1088	1139.0239	1214.3687	1775.0392	985.3571	1131.8692	2927.9267	636.3776	760.8711	1978.3901	780.9442	1306.7489	2276.2079	1004.2418	1090.7246	561.4716	1141.2914	826.8434	505.6982	674.4741	2071.4212	1130.8359	1193.7244	1112.2123	1201.6229	1485.1405	1712.3047	943.5484	788.2933	1507.3918	490.5795
JMY|133746	434.9693	364.4407	565.0624	674.6411	477.1377	652.5721	309.0794	476.0618	1217.2872	356.637	232.0802	618.8424	450.15	380.3412	659.9229	319.6684	1037.5671	300.8686	643.141	1866.356	785.8552	472.5104	737.0955	589.9633	848.3955	475.5986	717.3225	1140.2622	889.1137	290.6602	638.8376	529.202	739.9651	786.1601	210.3302	450.9677	628.5912	318.5248	365.7363	496.7002	285.7143	264.8625	295.3508	374.064	870.816	966.5708	485.4856	694.5816	694.4301	475.0337	562.5937	446.8455	330.3738	611.4681	314.8095	465.043	685.743	680.8819	298.5537	363.887	439.2984	460.3273	1097.1051	740.8715	296.521	660.6485	348.2256	701.7017	130.5029	552.2817	600.4057	1027.3516	1015.5057	906.7388	727.1676	307.5171	695.9683	1530.7125	578.9803	565.5348	396.2517	691.8991	454.3622	712.5749	412.7835	460	348.4132	526.8472	525.1847	481.3463	351.7932	349.3247	269.3575	196.0227	442.0019	602.591	671.4514	609.8639	345.7383	680.2882	297.1339	492.4186	722.715	348.0287	411.0546	1413.9674	241.8787	748.7583	463.1153	418.9804	416.3065	487.2825	650.734	411.646	458.6053	371.5157	463.3345	347.3041	709.6774	755.4087	681.9013	465.9358
JOSD1|9929	1058.9673	1619.7363	3904.2643	2246.4115	1964.0787	2806.1286	2464.7011	2516.6023	2297.0745	2979.7297	2261.5689	2759.5443	2288.6623	1608.0764	1805.7161	1209.1202	2014.0727	3307.3369	1562.2318	2437.7846	1885.4526	1424.7925	2041.0707	3046.2056	3993.4512	3957.5773	1936.3001	3041.3846	2072.4403	3530.5958	3397.3615	2092.7329	2739.7814	1905.0204	1936.0971	3139.109	2427.1535	1343.8067	1514.437	2408.2434	1918.2361	2387.7933	1640.1717	2734.5133	2540.5256	1938.174	1803.3688	3275.9287	1797.7661	1765.722	2023.7683	2034.343	1715.8879	1682.6495	2431.7113	1879.3814	2238.5644	1421.6215	1567.1488	3321.5024	1864.4962	916.3754	2624.0111	2118.6512	1206.0707	2686.4407	2194.8669	4318.3183	2203.7327	3274.5083	2242.3935	1822.8819	2261.8206	1544.9828	2002.8902	4231.9666	1876.163	1887.8993	2333.7798	2548.08	2988.6212	2044.0903	1891.7363	1600.3782	1526.7773	1918.75	1900.6463	2412.7276	3536.266	2521.4923	1699.3671	2328.9128	1937.397	2665.0884	2497.8384	3349.4398	2515.1515	1003.8286	1231.6927	1855.2533	1222.1227	1886.3329	1686.0779	2864.8746	2831.4274	2762.7785	1148.728	2350.9934	2227.1712	2050.6415	2082.5494	1771.0843	1659.1047	3388.0081	2543.1123	1362.6553	2484.1299	2138.0524	1156.039	3616.2861	1456.429	2841.0337
JOSD2|126119	370.9434	283.1136	117.2362	94.1986	215.5277	263.2885	383.0133	284.556	68.883	196.4301	248.6756	111.1453	110.3779	88.2767	133.2691	133.1184	47.2272	68.0096	418.3755	92.7671	119.0781	78.8382	239.822	168.2987	166.9941	72.9141	32.0706	53.1231	138.8102	259.2593	166.9747	476.148	121.2455	434.1927	168.7181	176.1268	108.3431	432.7677	455.7267	121.7805	305.4662	268.3173	343.8264	118.4479	139.9723	185.4781	375.5824	122.5395	92.6104	214.305	161.9938	324.9084	390.1869	87.741	342.4513	92.4725	206.4772	96.0717	138.9463	217.4363	201.3069	394.3043	64.6788	254.7633	311.2652	180.1769	237.6426	66.5666	182.932	37.9383	205.3753	121.7478	49.0093	315.8986	311.5607	449.1268	266.9233	79.5455	177.873	49.1907	355.087	345.2855	174.7768	47.9042	106.9643	323.125	264.3002	204.0691	160.8462	300.4866	234.7046	57.9356	132.2076	361.4268	40.4485	76.3305	230.941	320.7646	76.5306	114.636	159.6507	447.2264	120.3239	353.0466	37.9077	75.3916	164.3836	154.3874	138.6913	136.8543	293.2452	190.7631	166.9295	240.4151	118.1724	114.0936	184.969	231.3981	59.2648	87.4399	407.0689	43.0697
JPH1|56704	72.6643	233.0923	143.4993	819.0789	28.0501	81.1435	221.8015	410.4247	163.8298	497.4069	548.4139	201.3547	191.4817	478.3221	263.9692	103.1783	99.2248	157.457	77.889	178.7568	86.684	124.4813	203.3472	183.9045	126.0642	191.2337	853.8433	593.6081	124.2412	86.5539	309.7317	65.9831	631.5789	127.0014	92.6815	238.4725	465.5734	220.7406	223.7729	232.9565	20.6706	42.6083	158.9197	2.7229	146.6113	225.018	514.6339	161.7637	947.9991	97.4359	354.9094	107.2738	138.785	129.0163	73.3276	558.409	145.194	215.1886	91.4256	90.9717	134.3574	575.8677	399.8957	317.2122	447.2389	1.4738	134.3473	106.1061	67.8159	428.8269	96.3489	117.4116	225.6071	146.3828	46.8208	214.5027	173.6713	305.5897	44.6468	174.2304	114.1232	295.8831	173.913	340.687	202.0436	93.125	503.9066	144.7147	84.6206	148.013	16.8776	276.233	128.089	226.0101	272.5874	448.8796	173.2057	11.5146	372.1489	215.7221	159.6507	938.4712	398.7659	196.7742	3.6002	157.5236	209.7847	38.0795	512.0493	524.0649	58.988	374.8327	151.8864	269.5301	206.1147	206.7138	552.3532	253.3375	423.856	398.738	199.8781	250.0653
JPH2|57158	17.2768	42.5351	655.2233	85.8254	63.542	2124.112	6.8524	121.6216	3.7234	440.8634	56.169	173.6453	1389.802	0.9391	285.1638	37.31	577.2212	47.6807	456.8431	222.8105	26.0952	55.4979	338.912	496.634	1392.9273	593.2554	225.9654	6.8546	1065.9652	16.9082	757.3768	142.6661	405.6214	30.1221	51.0694	48.318	245.5329	572.5055	474.9759	261.3491	115.7556	70.2461	223.8869	42.5459	126.971	24.8023	236.053	79.5934	32.8427	212.1457	165.6859	147.405	59.8131	159.6639	872.2526	17.8691	25.1418	19.1545	168.3884	129.5658	3.6685	234.7486	213.8573	172.7991	189.0526	146.647	69.7085	6.006	50.4345	8.3962	219.574	266.511	27.3795	741.0153	57.2254	95.672	103.0906	22.113	132.1547	448.1117	354.7523	3079.1501	10.9415	8.5093	17.9723	3.75	39.7415	132.7826	464.0698	64.4769	12.1308	16.8673	149.9176	223.4848	22.276	14.7059	545.4545	20.9731	169.8679	75.492	11.4196	38.1492	48.5924	73.4767	774.8835	276.3527	78.6693	338.1623	3.5146	5.9738	136.6217	48.639	18.4399	45.258	16.8327	35.444	39.7665	42.6369	45.7614	295.0721	14.0158	6.5257
JPH3|57338	6.0977	4.7639	4.3321	0.8971	136.2433	21.5698	27.7703	6.9498	70.7447	19.1424	2.0425	7.697	5.2789	5.6347	12.203	0.9212	3.8163	3.6962	9.5374	4.6595	3.2994	10.3734	11.5504	12.5459	32.7439	1.9886	0.8827	7.1973	2.8329	7.2464	3.5689	1.3375	58.0509	2.171	3.7829	4.6759	4.0251	2.259	9.1434	1.3683	4.5935	2.8789	29.4851	2.0422	7.4689	1.7973	2.867	3.722	1.4794	8.9069	5.9998	7.7175	39.2523	0.9886	14.5887	0.8935	4.7141	1.4964	3.6157	395.5892	1.8342	3.6679	3.4774	11.7092	87.1542	2.2108	44.3599	1.001	5.1289	1.2439	5.5781	3.3356	18.3443	36.7853	19.0751	21.6401	3.8499	1.5356	8.5722	8.5687	8.3668	82.3373	2.8794	253.388	9.8558	0.625	128.0988	55.3771	29.2142	0.4055	6.3291	3.9113	16.4745	10.101	3.5173	1.4006	968.74	24.6742	114.946	72.0508	2.0152	55.7566	0.3857	1.4337	2.1177	8.4878	27.7886	12.4172	0.5407	1.9008	2.3731	6.2472	5.3379	2.0179	0.3435	5.433	1.0945	4.1395	3.7509	3.3053	0.6094	1.0441
JPH4|84502	49.7979	7.4862	3.249	1.1962	12.8801	4.4509	7.9344	12.7413	5.5851	23.8543	5.3616	9.8522	4.3191	10.9563	10.9184	14.7398	11.9261	7.762	19.0749	4.6595	5.399	22.3029	11.2464	6.7319	39.2927	4.3086	4.1192	3.0846	1.6188	10.0644	5.3534	3.5667	4.0415	8.9552	6.0527	6.2346	21.1319	12.5861	4.8123	7.5258	15.6178	4.0305	21.4891	12.934	7.1923	10.4242	21.025	7.1577	4.1423	11.8758	10.1535	4.6305	3.271	7.4147	10.7496	0.8935	5.9712	1.7957	8.2645	9.3039	1.8342	7.9472	10.0843	12.4188	4.9147	11.4223	1.2674	2.5025	3.4193	5.2865	36.5112	135.0901	8.7614	7.9638	7.5145	5.6948	13.2606	1.8428	8.215	13.9638	10.7095	11.421	3.4552	187.5197	5.7975	1.875	3.8584	6.425	2.6864	22.3033	12.6582	12.4672	3.7068	11.6793	2.0517	7.0028	10.2073	6.5798	5.102	31.1861	5.15	2.9346	11.9553	6.4516	8.471	5.7417	8.6106	19.4536	3.7849	2.9869	6.1022	18.5185	5.8231	4.0357	5.1529	9.5725	10.5801	13.2464	14.2536	9.3149	3.6563	4.9595
JRKL|8690	165.6542	370.5657	700.7098	412.0813	979.4633	540.9569	1007.6639	542.8571	282.1809	378.7243	817.5145	791.564	952.1296	232.5873	375.7225	664.21	642.3375	263.1676	493.0854	698.9304	674.2758	345.4357	558.9768	578.0294	1129.0111	469.3015	376.609	326.9643	546.3375	572.0612	497.865	427.1066	474.6946	330.8005	188.3893	549.1622	887.8766	168.7826	350.8181	584.2727	247.1291	288.4698	380.8077	309.7345	569.8479	260.6039	383.2278	355.88	788.224	282.0513	503.5191	526.3361	364.486	661.8883	434.9746	968.0579	1010.3867	697.9413	430.7851	727.7739	750.2006	575.8677	574.4588	291.6649	537.9973	704.1268	583.0165	384.8849	86.907	199.0204	310.3448	537.0247	514.7346	510.0643	142.1965	247.9119	343.4927	1120.7002	459.3267	347.1914	1171.0174	576.8924	553.412	313.8985	658.3086	490.625	584.933	349.0898	622.2297	345.0933	188.8186	438.0615	282.9489	633.5227	505.6056	1156.8627	228.0702	133.6519	1013.5054	936.8749	607.9266	953.1439	343.6174	563.7993	394.5362	530.4874	245.0098	388.6589	603.1584	404.0459	332.9096	677.5993	257.6732	272.4128	404.3284	375.1377	253.1923	182.552	888.2221	682.0913	399.1469	462.0204
JRK|8629	149.9018	328.3709	1001.5169	1920.4545	627.1199	488.9155	701.4697	423.166	413.0319	884.6717	418.9698	991.3793	269.2262	262.9519	686.5768	414.0949	877.2809	621.3269	1185.821	651.4879	502.4074	831.4315	653.5074	677.4786	1331.3687	847.129	774.1081	1339.3882	446.378	126.409	575.1067	451.1815	1059.245	367.4355	214.1131	353.2926	788.2547	195.8911	417.2281	554.8538	121.7271	179.6459	213.892	589.5167	618.8105	249.4608	234.6195	141.4358	560.3965	218.0837	515.0571	314.1038	321.4953	472.5655	503.3113	442.2599	403.2119	1542.2349	414.2562	387.3191	513.5848	815.5069	683.6477	1118.4037	810.9277	436.6249	263.9417	528.5285	99.1594	241.0013	272.3124	542.6951	315.9594	353.4423	302.3121	1953.6826	363.5975	153.5627	1065.8094	483.656	1331.9946	644.6215	396.4872	2120.0756	616.8563	121.25	536.703	349.0898	344.5265	380.7786	390.2954	459.329	190.6919	291.6667	509.7091	183.8235	2140.9888	411.6479	279.4118	557.6944	610.8374	725.4224	391.8241	646.595	528.5896	2805.9664	376.908	373.7583	119.2258	395.0852	345.792	318.6078	526.9926	471.0291	623.8406	731.1304	448.0117	677.6363	405.1013	455.8293	496.6484	444.5315
JSRP1|126306	1.0163	3.7431	0.8123	0.5981	147.1199	1.3695	2.5246	27.027	7.4468	2.0615	0.2553	3.3867	5.7588	1.8782	43.6737	0.4606	1.4311	3.3266	73.4382	1.6944	20.3962	21.2656	5.4712	10.7099	2.947	1.6571	47.9588	0	0.4047	27.3752	15.2954	5.7958	0.7348	4.8847	31.0199	14.5473	2.348	2.259	24.0616	0	164.4465	1.1516	26.4866	46.6304	1.1065	1.7973	102.7356	3.1494	0	2.4291	13.3841	95.6975	125.2336	0	109.7994	0	3.7713	2.095	45.9711	19.6416	71.0765	9.1699	3.4774	3.9031	1.9659	54.5321	6.0203	0	1.9946	0	5.071	3.002	3.0117	17.8238	43.3526	9.1116	138.167	15.3563	33.9316	2.2215	0.3347	57.1049	1.1517	5.3577	3.7684	0	19.6778	1.2238	4.3653	75.0203	28.481	0.9778	0.4119	17.9924	6.4483	1.0504	6.3796	5.7573	0.3001	9.6785	16.7936	0.5869	83.3012	3.9427	6.9886	47.6815	9.3933	91.0596	1.3518	10.3184	11.8654	10.7095	29.6009	51.0233	1.0306	65.1963	48.5224	19.8696	0	6.0096	1.8282	1.3051
JTB|10899	3064.6026	4062.2714	3521.6897	6188.0981	3060.6082	2198.0656	4007.1554	4455.2124	3406.117	2240.8345	3967.3198	1620.3818	3002.2795	4967.9136	2321.4515	7007.3699	1475.4919	2315.2837	4827.2135	2125.5957	5428.0999	6351.1411	3572.4056	3084.1493	2228.2253	5879.8575	4020.0074	3704.9096	2380.0081	3140.4992	3195.9722	6133.7494	3604.2987	4259.4301	3093.6698	4553.8382	2136.0024	4228.602	2928.2964	2881.3401	3931.0978	2006.0458	2901.5347	3325.7318	4504.5643	2507.5485	6353.3628	2398.683	5369.6279	2331.9838	3006.3459	4385.8769	9634.986	3307.7113	6594.8747	5104.7519	2539.3234	5180.9874	4230.3719	2814.6106	2777.4848	5029.9778	3922.1073	2147.7467	4227.3088	1821.297	2835.5513	5320.8208	3154.0105	5279.6393	1802.2312	2052.3682	2212.5375	5709.6862	2939.8844	2063.4017	3039.2471	2305.8968	2959.55	2722.9451	4064.257	3029.7477	4972.6461	1878.9789	3650.4094	6425	5772.5475	5007.4958	4445.6011	3359.6918	3657.7004	1885.9622	3126.4415	4875	3722.7229	7630.9524	2349.9203	4561.4367	3668.9676	3026.1318	5104.3439	3987.4753	3921.5773	3401.0753	2115.6036	2906.3222	2466.1448	2106.7881	3058.5349	2909.5106	4898.7202	4012.2713	2557.8066	2287.9792	3017.5198	1885.0022	3187.158	3469.3159	2628.6572	5174.2788	9282.145	3457.8439
JUB|84962	251.022	181.0293	509.0164	329.2464	841.5027	974.7496	674.4207	481.0811	136.4362	250.3232	196.0809	489.532	296.5807	1261.5433	668.5934	219.2538	695.7662	827.5735	239.0717	306.6822	314.3421	244.8133	701.5326	958.0783	172.2331	302.9248	432.8062	507.5829	295.427	281.401	455.2928	230.4949	447.5062	153.5957	338.5711	228.0816	852.6568	388.8778	674.6872	580.8519	319.706	2627.8969	267.8647	85.0919	491.0097	215.3127	461.5936	173.7886	213.0335	436.9771	295.8348	170.5576	187.3832	343.0549	327.0947	275.6307	275.9314	304.3766	266.5289	821.1578	490.6569	319.7227	97.3659	444.9487	551.4308	195.2837	367.237	119.1191	202.8779	152.0641	343.8134	1723.1488	309.936	369.7492	223.1214	422.9309	248.1018	791.4619	296.8122	280.2285	776.7738	507.0385	485.4593	335.3293	365.8236	266.875	246.5516	113.2018	494.2915	413.6253	302.7426	407.9936	442.3394	527.4621	696.1237	117.6471	501.4354	741.4596	959.7839	284.7618	231.9749	383.2531	401.8511	560.5735	270.4363	475.5664	630.9198	288.0795	428.2398	794.2434	343.4189	321.7314	133.9318	341.3087	554.1051	161.4386	352.0613	244.2306	190.5476	338.9423	425.3504	205.6904
JUNB|3726	5361.9112	1726.9247	1733.9049	1279.3062	1759.1413	1171.2745	781.8952	3650.9653	785.1064	2094.1745	1416.9911	1069.2734	1683.5033	1362.9676	3495.8253	1079.2262	1153.0113	1087.0449	2541.7263	1376.6811	1401.6417	5501.556	2212.5024	413.7087	955.7957	1787.3892	1320.4855	2428.2409	1562.5253	3277.3752	1493.3401	2205.0825	1248.4615	2942.7408	1097.8026	1110.2741	730.2257	2529.1578	8694.8989	1051.554	6441.4332	5655.3908	2706.6332	1073.5194	754.0802	1236.5205	2028.9093	1802.5911	1599.2307	1395.6815	1385.4852	2714.2582	1305.6075	1568.7098	2130.3388	1222.6924	2448.8128	1597.304	1554.2355	1738.4562	3553.3647	2090.1184	355.0378	3087.6742	3208.3249	1247.605	1693.9163	1500	2030.7736	1684.2105	10842.2921	2758.5057	991.6855	1686.4356	2691.3295	3198.5573	3411.8276	5736.7936	1109.7419	860.0444	1232.2624	2096.4143	609.8474	870.1544	536.5606	1302.5	2240.571	3255.3159	2015.1108	2560.4217	2860.2321	870.2561	1247.5288	5799.8737	589.7267	1619.0476	1674.3222	4891.6597	254.8019	2412.0873	1508.9566	1520.6872	1641.3421	2314.6953	1373.3587	2348.6239	1726.4188	5751.2417	388.4978	1567.8501	1505.5513	881.303	2462.2104	1161.4298	2587.0835	1297.2002	1949.2886	980.2339	1296.3241	1333.2332	2230.3473	654.6594
JUND|3727	7173.9445	2085.2403	1122.0022	702.7512	1793.4884	607.7206	1071.1388	3845.1737	1205.0532	1544.0525	925.7675	666.8719	1201.6797	3318.5162	3715.7996	2326.117	674.5379	1893.1806	1336.5125	1609.6579	5406.5039	24391.5975	1764.4699	858.9351	718.7295	627.0611	2199.338	1555.308	1164.3059	1393.7198	1292.7156	2173.4284	719.0227	1665.1289	4451.3588	7458.1114	1401.0807	2043.1412	5036.0924	858.2788	3131.8328	1286.3106	1735.1238	1157.5902	1208.2988	1874.5507	3049.5759	1393.7442	1253.3471	1584.0756	765.6629	3452.8265	3159.8131	879.1399	2561.4742	3540.76	1070.7271	1136.3993	2020.1446	1337.3535	2301.5018	7093.1979	1036.5991	1771.9886	3236.5026	410.4643	1897.9721	5930.4304	3108.7049	2778.512	5718.0527	3464.9767	1105.5843	3823.3964	2154.3353	1469.2483	2383.0606	1403.8698	1023.3057	1241.5106	1775.7697	1960.425	2223.15	1500.1576	1181.5349	2224.375	2317.3531	1884.9625	1064.137	1864.1525	1775.8439	898.6127	1828.2537	2543.8763	642.7786	1850.8403	1584.051	2727.3213	1119.4478	1326.3792	1690.7747	1134.4995	2713.845	1526.5233	1739.5172	1661.8611	1198.0431	3264.9007	847.2875	2010.7257	2181.2018	2413.2084	2590.8043	557.2211	1011.6798	1530.5618	2417.7308	1168.5812	810.9527	1411.6587	2299.8172	1571.6523
