	SL27418 (norm counts)	SL27418 (RPKM)
DSG2	11892.91162	61.80104488
DSG3	10883.9976	57.61074743
DSG4	5.891468769	0.048039564
DSN1	1385.477072	18.13727169
DSP	37869.87029	125.9719533
DSPP	0	0
DST	19410.91673	44.54755822
DSTN	18850.73624	329.6222977
DSTNP2	50.07748454	1.328942314
DSTYK	1673.17713	6.261354955
DTD1	4075.914477	87.74040513
DTHD1	0.981911462	0.006775246
DTL	3286.948617	21.90126234
DTNA	0.490955731	0.003157815
DTNB	518.9402074	6.487614876
DTNBP1	447.7516265	6.737579743
DTWD1	492.9195537	5.387570085
DTWD2	359.8705507	2.122254284
DTX1	1.472867192	0.013159969
DTX2	1314.288491	14.77573152
DTX2P1-UPK3BP1-PMS2P11	185.0903105	3.098691444
DTX3	26.51160946	0.384138327
DTX3L	793.8754167	4.03656358
DTX4	1999.171736	10.12288659
DTYMK	3010.540541	77.91673592
DUOX1	1207.260142	6.376972482
DUOX2	6.873380231	0.031903334
DUOXA1	56.45990904	0.885515159
DUOXA2	0.981911462	0.020089171
DUPD1	0	0
DUS1L	3522.607368	55.78599821
DUS2L	859.1725288	13.18582027
DUS3L	2818.085895	47.57319351
DUS4L	564.1081347	7.371560801
DUSP1	4998.420295	72.49600913
DUSP10	242.0411753	3.161496295
DUSP11	1517.053208	27.26753671
DUSP12	1125.270535	26.52274783
DUSP13	1.963822923	0.048328757
DUSP14	1515.580341	29.50361017
DUSP15	0	0
DUSP16	959.3274979	4.457737594
DUSP18	118.3203311	1.414323517
DUSP19	29.94829958	0.166019796
DUSP2	146.7957635	2.558459264
DUSP21	0	0
DUSP22	809.586	16.10248637
DUSP23	1337.854366	57.47211286
DUSP26	0.490955731	0.008759955
DUSP27	0.490955731	0.003570078
DUSP28	71.18858096	1.343851613
DUSP3	1639.301185	11.66002975
DUSP4	9581.982997	46.60184708
DUSP5	409.9480352	4.758522821
DUSP5P	23.56587508	0.279524137
DUSP6	3278.111414	36.96014672
DUSP7	5073.536522	46.01940152
DUSP8	95.7363675	0.628045234
DUSP9	30.43925531	0.375336055
DUT	4696.973476	73.66716106
DUX2	0	0
DUX4	0	0
DUX4L2	0	0
DUX4L3	0	0
DUX4L4	0	0
DUX4L5	0	0
DUX4L6	0	0
DUX4L7	0	0
DUXA	0	0
DVL1	5273.355504	53.10996642
DVL2	1259.792405	12.29888351
DVL3	2696.328873	15.65208708
DYDC1	0	0
DYDC2	0	0
DYM	1980.515418	22.22306997
DYNC1H1	11172.18861	22.95041402
DYNC1I1	3.436690115	0.03381025
DYNC1I2	2626.61316	29.78079617
DYNC1LI1	2141.548898	25.18761029
DYNC1LI2	2671.781087	18.10707637
DYNC2H1	691.2656689	1.489260643
DYNC2LI1	384.9092929	8.136317058
DYNLL1	8450.330038	337.7554724
DYNLL2	1791.006506	34.54395723
DYNLRB1	4025.346037	173.1764394
DYNLRB2	0	0
DYNLT1	1845.011636	71.78551676
DYNLT3	494.8833766	6.557628673
DYRK1A	762.4542499	4.173398074
DYRK1B	315.1935792	3.786153865
DYRK2	760.9813827	3.66572865
DYRK3	971.1104355	12.87095582
DYRK4	502.7386683	8.039879114
DYSF	62.35137781	0.270429085
DYTN	0	0
DYX1C1	3.927645846	0.06127304
DYX1C1-CCPG1	0	0
DZANK1	74.13431535	0.624306059
DZANK1-AS1	0	0
DZIP1	2007.027027	7.906570308
DZIP1L	171.8345058	1.806043472
DZIP3	278.3718993	1.480421276
E2F1	1066.355847	11.60108207
E2F2	586.6920983	3.314442006
E2F3	1119.379066	7.055759337
E2F4	3658.11115	51.27944413
E2F5	545.9427726	9.28313233
E2F6	372.6353997	3.305279832
E2F7	1139.508251	5.828370652
E2F8	497.3381553	4.152418418
E4F1	1000.567779	11.45536483
EAF1	1242.117999	8.119395572
EAF2	84.93534142	2.454048715
EAPP	928.8882426	20.27886517
EARS2	1865.631777	13.99350119
EBAG9	1364.365976	25.73074262
EBF1	0.490955731	0.002735612
EBF2	0	0
EBF3	0	0
EBF4	0	0
EBI3	1.472867192	0.038119734
EBLN1	0	0
EBLN2	13.74676046	0.242473025
EBNA1BP2	7648.108374	156.0386884
EBP	4876.663274	124.0232158
EBPL	3189.739383	95.94645682
ECD	1406.097213	19.08074831
ECE1	2782.737082	15.9952208
ECE2	1565.657825	14.26752274
ECEL1	0	0
ECEL1P2	0	0
ECH1	3316.896917	77.55567846
ECHDC1	3086.147724	42.81101202
ECHDC2	561.653356	11.05854844
ECHDC3	581.2915852	10.3277586
ECHS1	4441.676496	98.50920274
ECI1	2686.018803	77.26462711
ECI2	1925.528376	40.46875531
ECM1	294.0824827	4.03745262
ECM2	44.18601577	0.402783497
ECRP	0	0
ECSCR	0.981911462	0.039461855
ECSIT	2912.840351	54.68718979
ECT2	5243.89816	39.51488209
ECT2L	8.837203154	0.058956901
EDA	212.5838314	1.184745181
EDA2R	354.4700376	3.033042341
EDAR	21.60205215	0.150616191
EDARADD	1678.577643	17.40519209
EDC3	1310.851801	9.985665478
EDC4	2365.915667	14.49513906
EDDM3A	0	0
EDDM3B	0	0
EDEM1	2021.264744	9.643102901
EDEM2	1422.789708	21.91608116
EDEM3	2609.920665	11.56450795
EDF1	5029.350506	252.0925932
EDIL3	0	0
EDN1	260.2065373	3.641480058
EDN2	6.3824245	0.151042004
EDN3	0	0
EDNRA	0.490955731	0.003768364
EDNRB	0	0
EEA1	1705.580209	6.266551517
EED	1785.115037	23.75098314
EEF1A1	72961.42211	610.0450262
EEF1A2	3.927645846	0.062708866
EEF1B2	8952.577751	299.7593554
EEF1D	27776.31142	563.9504395
EEF1DP3	3.436690115	0.176334367
EEF1E1	372.6353997	12.88181627
EEF1E1-MUTED	0	0
EEF1G	20115.92916	385.6998243
EEF2	192485.0857	1794.260108
EEF2K	1586.768922	6.287339871
EEFSEC	1015.787407	13.47223986
EEPD1	66.27902365	0.415007318
EFCAB1	5.400513038	0.074004822
EFCAB10	15.71058338	0.60643357
EFCAB11	202.2737611	8.601080763
EFCAB2	323.5398266	2.575103141
EFCAB3	0	0
EFCAB4A	20.12918496	0.325642018
EFCAB4B	1.472867192	0.017079572
EFCAB5	1.963822923	0.014358718
EFCAB6	0.981911462	0.006096142
EFCAB7	274.9352092	3.432021256
EFCAB9	0.490955731	0.020548352
EFEMP1	5722.579998	54.75444534
EFEMP2	14.23771619	0.209561186
EFHA1	2403.719258	36.65971428
EFHA2	0	0
EFHB	0.981911462	0.010122341
EFHC1	192.4546465	1.012110523
EFHC2	0	0
EFHD1	0	0
EFHD2	9017.874863	109.4006159
EFNA1	801.2397526	15.357826
EFNA2	0.981911462	0.013455422
EFNA3	480.6456604	7.924471275
EFNA4	377.0540012	9.979036949
EFNA5	891.0846513	4.898063959
EFNB1	6290.615778	55.42863811
EFNB2	4229.583621	28.27860229
EFNB3	51.059396	0.465438708
EFR3A	4696.973476	25.52592411
EFR3B	4.909557308	0.019346128
EFS	0	0
EFTUD1	1361.420241	11.11196701
EFTUD2	7375.136988	52.89452583
EGF	1.472867192	0.007936645
EGFEM1P	0	0
EGFL6	0.981911462	0.011894849
EGFL7	183.6174433	3.534532516
EGFL8	0.490955731	0.011120098
EGFLAM	315.1935792	2.051411591
EGFLAM-AS4	0	0
EGFR	9254.515525	106.9146299
EGLN1	3601.651241	14.87872193
EGLN2	1.472867192	0.019667976
EGLN3	18.65631777	0.201172675
EGOT	0.490955731	0.009851949
EGR1	2112.091554	19.74451387
EGR2	1.963822923	0.020106722
EGR3	21.11109642	0.158266476
EGR4	5.400513038	0.066732311
EHBP1	2402.737346	14.21824751
EHBP1L1	3780.359127	21.46010772
EHD1	3543.718465	30.07607244
EHD2	10809.37232	88.51010128
EHD3	75.11622681	0.564289352
EHD4	2351.186995	23.86014534
EHF	1276.975856	6.876012505
EHHADH	360.8524621	2.707677546
EHMT1	2566.71656	19.35368629
EHMT2	2199.97263	16.79364642
EI24	11490.81888	153.4080296
EID1	4285.061618	60.068043
EID2	636.7695828	13.41182499
EID2B	48.11366162	0.756232259
EID3	1.472867192	0.029314904
EIF1	18887.06696	418.5677491
EIF1AD	981.4205058	10.19620873
EIF1AX	5495.75845	36.39529265
EIF1AY	0	0
EIF1B	1122.324801	32.62050841
EIF2A	5934.672874	44.98626991
EIF2AK1	8652.112843	56.98247096
EIF2AK2	1481.704395	10.60343134
EIF2AK3	438.4234676	2.773650331
EIF2AK4	3481.858043	18.63881554
EIF2B1	2336.949278	36.79049331
EIF2B2	1265.192918	24.17949884
EIF2B3	2203.40932	36.49220004
EIF2B4	1516.562252	25.4331431
EIF2B5	2519.093855	25.60843685
EIF2C1	833.1518751	3.272474467
EIF2C2	1929.456022	16.47821474
EIF2C3	242.0411753	2.027225898
EIF2C4	483.5913948	2.011941002
EIF2D	4287.025441	66.20967067
EIF2S1	6110.435025	43.06503492
EIF2S2	5857.592824	66.43967067
EIF2S3	9510.303461	80.69200268
EIF3A	17856.55088	99.02609713
EIF3B	19699.10774	190.820779
EIF3C	0	0
EIF3CL	0	0
EIF3D	11708.31227	177.3660625
EIF3E	25064.27197	491.1867007
EIF3F	6492.889539	152.3029354
EIF3G	8697.771726	228.3371145
EIF3H	19158.07453	443.0042995
EIF3I	12956.32173	262.3287505
EIF3IP1	10.80102608	0.320937745
EIF3J	5492.812716	63.10842023
EIF3K	12052.47223	405.4064765
EIF3L	11730.89623	171.2444553
EIF3M	11660.19861	257.4350775
EIF4A1	0	0
EIF4A2	4750.978607	74.07795633
EIF4A3	4177.542313	71.0755793
EIF4B	11680.81875	85.27796398
EIF4E	1292.195483	7.983610981
EIF4E1B	0	0
EIF4E2	2691.910272	78.70921044
EIF4E3	180.1807532	0.86263119
EIF4EBP1	5908.161264	202.2140251
EIF4EBP2	4459.350903	17.35500469
EIF4EBP3	41.73123712	1.777074025
EIF4ENIF1	860.1544403	6.889146689
EIF4G1	29220.70318	157.0245341
EIF4G2	49878.64747	375.7590274
EIF4G3	3707.206723	17.51954559
EIF4H	14494.977	169.2244176
EIF5	9136.195194	46.43000771
EIF5A	35232.94706	790.3846406
EIF5A2	300.955863	1.593871608
EIF5AL1	2978.628419	22.75535725
EIF5B	8332.991618	52.23299572
EIF6	8209.76173	223.3302476
ELAC1	243.0230867	3.194259256
ELAC2	5777.56704	44.81575388
ELANE	0	0
ELAVL1	5566.947031	26.94950964
ELAVL2	577.3639394	4.503568467
ELAVL3	0	0
ELAVL4	0	0
ELF1	4201.108188	33.98193599
ELF2	843.4619455	7.755044035
ELF3	480.6456604	4.426842331
ELF4	1920.618819	13.63120311
ELF5	0	0
ELFN1	0.490955731	0.003845948
ELFN2	103.5916592	0.363124139
ELK1	1959.895277	20.09459812
ELK2AP	0	0
ELK3	2050.231132	27.99018725
ELK4	2318.292961	9.587200492
ELL	1183.694267	8.637472791
ELL2	2180.825356	10.58883741
ELL3	230.7491935	3.216178747
ELMO1	0.490955731	0.003237053
ELMO2	871.9373778	7.079315754
ELMO3	2221.574682	26.11834036
ELMOD1	0.490955731	0.004847126
ELMOD2	953.9269849	6.351775732
ELMOD3	281.3176337	3.304046457
ELN	0	0
ELOF1	3459.765035	99.86498952
ELOVL1	4847.20593	97.80421061
ELOVL2	0.490955731	0.003538462
ELOVL3	29.45734385	0.660314287
ELOVL4	281.8085895	2.703447195
ELOVL5	6273.432328	62.72927887
ELOVL6	4728.885599	42.16226624
ELOVL7	357.9067277	2.725714557
ELP2	2205.373143	25.36797693
ELP3	2448.396229	22.38833993
ELP4	1075.19305	20.23161415
ELSPBP1	0	0
ELTD1	0.490955731	0.003991078
EMB	2674.235865	18.22065358
EMBP1	70.69762523	0.49047451
EMCN	0	0
EMD	2963.899747	65.14274544
EME1	317.6483578	4.001869924
EME2	105.0645264	2.319625541
EMG1	2930.023801	80.7552157
EMID1	0	0
EMID2	0.490955731	0.004807435
EMILIN1	28.47543238	0.21260527
EMILIN2	0	0
EMILIN3	0.490955731	0.00376245
EML1	546.4337283	3.58228258
EML2	3422.452399	40.05984501
EML3	2631.522717	23.84702004
EML4	1625.063469	8.752740328
EML5	59.40564342	0.244170229
EML6	46.64079442	0.174941159
EMP1	17911.53793	187.4833376
EMP2	2630.540805	14.88961516
EMP3	1902.944412	67.65993687
EMR1	0	0
EMR2	324.521738	1.44692168
EMR3	0.490955731	0.0062949
EMR4P	0	0
EMX1	0.981911462	0.013165992
EMX2	0	0
EMX2OS	0.490955731	0.001976346
EN1	0	0
EN2	0.490955731	0.004239271
ENAH	9324.231239	20.81197681
ENAM	0	0
ENC1	744.7798436	3.955101455
ENDOD1	2456.251521	15.34052072
ENDOG	347.1057017	8.904885536
ENDOU	0.981911462	0.012362567
ENDOV	131.0851801	1.436232963
ENG	3421.470488	32.19560763
ENGASE	828.7332735	5.424471053
ENHO	4.909557308	0.133678868
ENKUR	3.927645846	0.03474359
ENO1	116655.9912	1449.425658
ENO1-AS1	0.981911462	0.0647921
ENO2	21.11109642	0.256534794
ENO3	14.23771619	0.283185024
ENO4	25.03874227	0.257304861
ENOPH1	2797.95671	40.82347592
ENOSF1	875.8650237	4.814405566
ENOX1	256.2788915	2.503623785
ENOX2	966.2008782	6.867396743
ENPEP	1.963822923	0.011564901
ENPP1	31.9121225	0.126055009
ENPP2	5.891468769	0.055075352
ENPP3	0.981911462	0.009161685
ENPP4	3.927645846	0.024608804
ENPP5	1.472867192	0.014682388
ENPP6	0	0
ENPP7	0	0
ENSA	7044.232825	163.9884193
ENTHD1	0	0
ENTPD1	995.1672663	2.317651534
ENTPD2	541.0332153	7.707755187
ENTPD3	27.00256519	0.284367916
ENTPD3-AS1	34.85785688	0.501844266
ENTPD4	1675.631909	8.360365663
ENTPD5	229.2763263	3.305736313
ENTPD6	5078.937035	54.84736057
ENTPD7	348.0876131	1.193882811
ENTPD8	1.472867192	0.020005349
ENY2	4697.464432	47.05115921
EOMES	137.9585603	1.480535088
EP300	2040.902973	6.849215208
EP400	3142.607633	7.507420067
EP400NL	93.77254458	1.796804859
EPAS1	8307.952876	47.26280502
EPB41	910.2319248	4.614578803
EPB41L1	932.8158885	4.517987739
EPB41L2	1579.895542	12.12183244
EPB41L3	3.436690115	0.022764396
EPB41L4A	1970.696303	12.3263789
EPB41L4A-AS1	679.4827314	16.71472979
EPB41L4B	1830.282964	11.50954684
EPB41L5	787.9839479	4.155908766
EPB42	0	0
EPB49	1152.764056	13.25741745
EPC1	460.0255197	4.650677679
EPC2	676.0460413	5.460864697
EPCAM	1372.712223	23.53261208
EPDR1	0.490955731	0.00602591
EPG5	813.5136459	1.883517718
EPGN	2705.657032	94.03247516
EPHA1	416.3304597	3.646487773
EPHA10	0	0
EPHA2	7691.312478	57.09078667
EPHA3	0	0
EPHA4	35.34881262	0.16360773
EPHA5	3.927645846	0.014738491
EPHA6	12.764849	0.142740459
EPHA7	0	0
EPHA8	0.981911462	0.008427623
EPHB1	0	0
EPHB2	40.74932565	0.246080436
EPHB3	1420.825885	9.901724782
EPHB4	7420.304915	50.16092568
EPHB6	139.9223833	1.018989852
EPHX1	2313.874359	39.01644159
EPHX2	455.1159624	6.074635742
EPHX3	1.472867192	0.024201648
EPHX4	267.0799175	5.449033668
EPM2A	164.9611255	1.873971436
EPM2AIP1	323.0488708	1.272461793
EPN1	9797.021607	116.0653665
EPN2	1384.986116	8.718700087
EPN3	47.62270588	0.356199409
EPO	0	0
EPOR	125.6846671	1.439509239
EPPK1	753.126091	2.933371459
EPRS	23459.33768	137.9296256
EPS15	2438.577115	14.9888942
EPS15L1	1927.983155	20.53266599
EPS8	1618.190089	11.67425687
EPS8L1	1080.102608	13.31837614
EPS8L2	6913.638601	64.92093672
EPS8L3	0	0
EPSTI1	23.56587508	0.451700765
EPT1	4257.077141	15.36178478
EPX	1.472867192	0.015958409
EPYC	0	0
ERAL1	1923.073597	31.0421629
ERAP1	487.5190407	2.819415575
ERAP2	100.1549691	0.538157658
ERAS	0.490955731	0.011370629
ERBB2	2274.106945	14.20142294
ERBB2IP	1932.892712	8.221428948
ERBB3	343.6690115	2.971869055
ERBB4	0.490955731	0.001211628
ERC1	2707.620855	8.551844755
ERC2	4.418601577	0.021170011
ERCC1	1880.851405	16.69327928
ERCC2	2176.89771	29.88658583
ERCC3	2149.404189	23.02467232
ERCC4	395.2193633	1.715406846
ERCC5	177.2350188	1.275815353
ERCC6	943.6169145	3.957874366
ERCC6L	731.5240388	5.096773098
ERCC8	415.3485482	5.988550152
EREG	742.3250649	4.704385787
ERF	4085.733591	44.31779648
ERG	0	0
ERGIC1	11898.80309	119.1411132
ERGIC2	1829.301053	30.39943905
ERGIC3	7254.852834	158.0298109
ERH	6047.592692	222.3089308
ERI1	1798.861798	11.43715551
ERI2	721.7049242	8.522472372
ERI3	2615.812134	44.19673166
ERICH1	1097.286058	17.91967465
ERLEC1	1417.88015	16.67625367
ERLIN1	2887.801608	25.59545712
ERLIN2	2823.977363	47.38595848
ERMAP	235.167795	2.031508873
ERMN	0	0
ERMP1	2672.272043	14.69982633
ERN1	179.6897975	1.321739322
ERN2	0	0
ERO1L	2887.801608	25.68481588
ERO1LB	181.6536204	1.056376162
ERP27	1.472867192	0.028222066
ERP29	3186.302693	66.67940144
ERP44	2695.346962	16.28863774
ERRFI1	2361.988021	22.14421894
ERV3-1	118.3203311	1.062042568
ERVFRD-1	0	0
ERVK13-1	61.36946635	0.215766324
ERVMER34-1	2131.729783	21.37760066
ERVV-1	0	0
ERVV-2	0	0
ESAM	4.418601577	0.069524498
ESCO1	742.3250649	4.846974704
ESCO2	1277.466811	11.18218341
ESD	7189.064766	178.19176
ESF1	2823.977363	25.83881433
ESM1	1.963822923	0.028603224
ESPL1	2546.09642	11.31593242
ESPN	30.93021104	0.257584512
ESPNL	0	0
ESPNP	2.454778654	0.03588784
ESR1	61.36946635	0.283861822
ESR2	9.328158885	0.114588293
ESRG	0.490955731	0.004589613
ESRP1	4172.1418	33.3153244
ESRP2	3002.194294	21.95637036
ESRRA	6372.605385	84.32805963
ESRRB	0.981911462	0.009579651
ESRRG	0.981911462	0.005436072
ESX1	0	0
ESYT1	7042.269002	48.76433238
ESYT2	10784.82454	53.23840776
ESYT3	42.22219285	0.279613647
ETAA1	669.6636168	5.987051039
ETF1	13394.7452	105.0132397
ETFA	6386.843102	147.4542597
ETFB	3269.274211	86.83774436
ETFDH	729.5602159	9.1539167
ETHE1	3457.801212	105.9680219
ETNK1	1091.885545	7.997418502
ETNK2	318.1393135	3.582141566
ETS1	2466.561591	14.07840316
ETS2	3238.834956	24.71421632
ETV1	508.6301371	2.374010625
ETV2	30.93021104	0.612285346
ETV3	604.3665046	10.40335764
ETV3L	0	0
ETV4	2139.585075	27.10694134
ETV5	1911.29066	13.69437842
ETV6	626.9504682	3.076745667
ETV7	5.400513038	0.100235862
EVC	951.4722062	4.349491963
EVC2	143.3590734	0.911674213
EVI2A	137.4676046	1.371289392
EVI2B	283.7724124	4.171531921
EVI5	441.369202	1.750992249
EVI5L	1036.898503	8.090195268
EVL	1512.634606	24.24323317
EVPL	1627.518247	7.263130273
EVPLL	12.27389327	0.18161422
EVX1	0	0
EVX2	0	0
EWSR1	10234.46316	113.4489816
EXD1	1.963822923	0.019676944
EXD2	1245.063733	7.155244024
EXD3	38.294547	0.392423926
EXO1	2542.168774	23.42124395
EXOC1	1819.972894	15.65040152
EXOC2	1693.306315	11.23921288
EXOC3	1406.588169	14.99080373
EXOC3L1	13.74676046	0.162202052
EXOC3L2	2.945734385	0.050499168
EXOC3L4	0	0
EXOC4	5052.425425	51.31709535
EXOC5	2590.282436	8.935496608
EXOC6	310.7749776	2.55005592
EXOC6B	390.309806	4.446017788
EXOC7	1852.375972	11.33345553
EXOC8	1287.285926	7.400793722
EXOG	291.1367483	2.782456634
EXOSC1	973.5652141	24.97650356
EXOSC10	3999.816339	42.6904172
EXOSC2	2026.665257	27.17460743
EXOSC3	1331.471942	34.17344807
EXOSC4	3374.338738	110.8297927
EXOSC5	1924.055509	57.11275923
EXOSC6	456.5888296	7.873441431
EXOSC7	2439.06807	63.042742
EXOSC8	2474.416883	51.78184642
EXOSC9	1476.303882	26.93164733
EXPH5	545.9427726	1.571047736
EXT1	4293.898821	37.5301668
EXT2	6660.796399	53.90763585
EXTL1	0	0
EXTL2	738.3974191	7.553528186
EXTL3	3687.077538	17.52192785
EYA1	63.33328927	0.475285902
EYA2	282.7905009	3.225655218
EYA3	902.3766332	4.400384382
EYA4	2.454778654	0.01267746
EYS	23.56587508	0.127056426
EZH1	590.1287884	3.738245009
EZH2	2451.341964	26.9690365
EZR	9856.918207	92.60364942
F10	0.981911462	0.018827024
F11	0	0
F11R	8131.208813	49.42432805
F12	2248.577247	32.34070482
F13A1	0	0
F13B	0	0
F2	0.981911462	0.014412672
F2R	468.3717672	3.603516098
F2RL1	1964.313879	19.97562262
F2RL2	0.981911462	0.008583528
F2RL3	0.981911462	0.010541478
F3	4338.575793	55.08561175
F5	8.346247423	0.026712408
F7	0	0
F8	134.0309145	0.676566165
F8A1	51.55035173	0.887891742
F8A2	0	0
F8A3	0	0
F9	0	0
FA2H	30.43925531	0.368511763
FAAH	475.2451474	6.694020744
FAAH2	5.891468769	0.086259947
FABP1	0	0
FABP12	0	0
FABP2	0.981911462	0.012814117
FABP3	21.60205215	0.57903864
FABP4	6.3824245	0.224208634
FABP5	1026.588433	41.37086996
FABP5P3	0.490955731	0.016862657
FABP6	54.98704185	2.452040757
FABP7	0	0
FABP9	0	0
FADD	2379.662427	37.66531748
FADS1	3613.925134	24.01984848
FADS2	1319.689004	12.32508086
FADS3	784.056302	13.00000137
FADS6	0	0
FAF1	2395.37301	27.37082127
FAF2	4102.917042	26.68867738
FAH	1288.758793	21.17644215
FAHD1	989.7667532	17.22984789
FAHD2A	407.9842123	9.265873035
FAHD2B	127.64849	2.975179013
FAIM	485.5552177	12.74126638
FAIM2	0.981911462	0.006079394
FAIM3	70.2066695	0.733555639
FAM100A	823.8237162	17.11779714
FAM100B	1750.25718	32.3319116
FAM101A	0	0
FAM101B	40.74932565	0.329977677
FAM102A	345.6328345	2.601471482
FAM102B	144.3409848	0.793554286
FAM103A1	66.76997938	1.247578499
FAM104A	1179.766621	12.11510077
FAM104B	315.1935792	7.541387732
FAM105A	29.45734385	0.122589599
FAM105B	1236.717486	4.592839225
FAM106A	0	0
FAM106CP	1.963822923	0.03272775
FAM107A	0	0
FAM107B	629.8962026	4.882136167
FAM108A1	1173.875152	21.04759873
FAM108B1	606.8212832	7.552435827
FAM108C1	1269.120564	15.77524077
FAM109A	344.1599673	3.185806068
FAM109B	0.490955731	0.006175975
FAM110A	720.7230128	12.89889204
FAM110B	20.12918496	0.135167934
FAM110C	391.7826732	2.897831176
FAM110D	0	0
FAM111A	2032.06577	16.57425934
FAM111B	2168.060507	18.73166173
FAM113A	879.7926695	12.94618405
FAM113B	263.6432274	3.726061468
FAM114A1	680.4646428	5.149428095
FAM114A2	936.7435343	9.575847384
FAM115A	1186.640001	6.147790686
FAM115C	13.74676046	0.135742398
FAM116A	1543.073862	9.747397303
FAM116B	48.11366162	0.709776903
FAM117A	99.66401335	1.24093531
FAM117B	500.7748454	2.544930295
FAM118A	527.2864548	5.036925611
FAM118B	539.5603481	7.596274389
FAM120A	10536.89189	62.50376751
FAM120AOS	654.9349448	6.947158171
FAM120B	798.2940182	7.245394661
FAM120C	245.9688211	1.565737525
FAM122A	396.6922305	3.188517902
FAM122B	1283.849236	10.86788728
FAM122C	8.346247423	0.118128206
FAM123A	0	0
FAM123B	627.4414239	2.177769871
FAM123C	0	0
FAM124A	104.0826149	0.629580964
FAM124B	0	0
FAM125A	2148.913234	53.17406667
FAM125B	384.9092929	3.010393871
FAM126A	2951.134898	14.0816449
FAM126B	506.1753584	1.591003697
FAM127A	2165.114773	51.07307718
FAM127B	1408.061036	41.94496287
FAM127C	95.7363675	1.380339574
FAM129A	3.436690115	0.014566974
FAM129B	14652.08283	111.7749009
FAM129C	1.963822923	0.024493565
FAM131A	286.7181468	3.381709419
FAM131B	33.87594542	0.229928273
FAM131C	15.21962765	0.263222688
FAM132A	3.436690115	0.097282052
FAM133A	0	0
FAM133B	10.31007035	0.125492634
FAM134A	1961.368144	12.47849418
FAM134B	212.0928757	1.933360787
FAM134C	1068.810626	8.27308672
FAM135A	765.3999843	3.92790616
FAM135B	0	0
FAM136A	2161.678083	35.1064717
FAM138A	0	0
FAM138B	0	0
FAM138C	0	0
FAM138D	0	0
FAM138E	0	0
FAM138F	0	0
FAM13A	678.0098642	3.700808876
FAM13A-AS1	6.873380231	0.062831154
FAM13B	534.1598351	2.872544915
FAM13C	1.963822923	0.01691471
FAM149A	4.909557308	0.05660703
FAM149B1	365.2710637	3.432194225
FAM150A	0	0
FAM150B	1.963822923	0.041332891
FAM151A	16.20153912	0.24058131
FAM151B	27.00256519	0.465633633
FAM153A	0	0
FAM153B	0	0
FAM153C	0	0
FAM154A	0	0
FAM154B	11.29198181	0.105797398
FAM155A	0	0
FAM155B	914.6505264	6.672586036
FAM156A	2.454778654	0.037302506
FAM156B	0	0
FAM157A	1.472867192	0.034031182
FAM157B	0.981911462	0.022633904
FAM158A	589.6378327	20.83835865
FAM159A	0	0
FAM159B	0.490955731	0.014921002
FAM160A1	271.0075634	1.740439088
FAM160A2	791.420638	6.70331313
FAM160B1	917.1053051	6.22040161
FAM160B2	1638.319274	12.92029471
FAM161A	147.2867192	1.17068743
FAM161B	51.059396	0.417039311
FAM162A	2750.824959	96.74992846
FAM162B	0	0
FAM163A	0	0
FAM163B	0	0
FAM165B	801.7307083	26.21520189
FAM166A	0	0
FAM166B	3.927645846	0.117779703
FAM167A	1211.678744	8.679543396
FAM167B	2.454778654	0.075387035
FAM168A	553.3071086	9.21580142
FAM168B	5591.494818	30.34221609
FAM169A	479.663749	2.370217198
FAM169B	0	0
FAM170A	0	0
FAM170B	0	0
FAM171A1	980.9295501	7.290442608
FAM171A2	33.87594542	0.377945693
FAM171B	115.3745967	0.952975434
FAM172A	587.183054	3.821208371
FAM172BP	3.436690115	0.043910564
FAM173A	585.2192311	20.10028687
FAM173B	652.4801662	10.38355874
FAM174A	404.0565664	9.600896549
FAM174B	1.472867192	0.016432421
FAM175A	320.1031365	3.332717747
FAM175B	1192.53147	11.71249161
FAM176A	474.7541917	7.596493338
FAM176B	142.8681177	3.9825873
FAM177A1	1821.936717	17.30257807
FAM177B	0	0
FAM178A	1246.5366	8.900947007
FAM178B	0	0
FAM179A	4.418601577	0.036693485
FAM179B	433.5139103	2.040966771
FAM180A	0.490955731	0.008004366
FAM180B	0	0
FAM181A	0	0
FAM181A-AS1	0	0
FAM181B	0	0
FAM182A	0	0
FAM182B	0.490955731	0.004450447
FAM183A	2.454778654	0.140193433
FAM183B	0	0
FAM184A	83.46247423	0.650939401
FAM184B	15.71058338	0.120366914
FAM185A	259.7155816	3.787483651
FAM186A	0	0
FAM186B	5.400513038	0.052391493
FAM187B	0	0
FAM188A	846.4076798	10.50752157
FAM188B	8.837203154	0.095362516
FAM189A1	0	0
FAM189A2	0.981911462	0.012762951
FAM189B	4528.575661	43.70831744
FAM18A	1.963822923	0.017272706
FAM18B1	684.8832444	11.26008164
FAM18B2	15.21962765	0.152993389
FAM18B2-CDRT4	0	0
FAM190A	14.72867192	0.085347189
FAM190B	1520.489898	5.811711907
FAM192A	2267.233565	23.38071168
FAM193A	1047.208574	6.401824518
FAM193B	819.8960704	6.369934553
FAM194A	0	0
FAM194B	0	0
FAM195A	1324.107606	42.86545113
FAM195B	617.6223093	16.91110145
FAM196A	1.472867192	0.009804939
FAM196B	86.89916435	0.718380582
FAM197Y2P	0	0
FAM197Y5	0	0
FAM198A	0	0
FAM198B	422.2219285	2.570679085
FAM199X	2244.649601	8.658715596
FAM19A1	6.3824245	0.10015533
