	SL27417 (norm counts)	SL27417 (RPKM)
PTPRN	3.745138449	8.998376192
PTPRN2	67.41249208	0.029760595
PTPRO	67.41249208	0.414106723
PTPRQ	0	0.397991178
PTPRR	1.872569224	0
PTPRS	732.1745668	0.019582845
PTPRT	0	3.242625346
PTPRU	5490.372966	0
PTPRVP	0	28.79868773
PTPRZ1	1810.77444	0
PTRF	14538.62746	9.529732446
PTRH1	571.1336135	116.8984211
PTRH2	1013.05995	20.59130061
PTRHD1	395.1121064	37.16662757
PTS	1758.342502	20.24307844
PTTG1	4758.198399	55.33330036
PTTG1IP	8774.859386	196.8198618
PTTG2	5.617707673	90.8703361
PTTG3P	325.8270451	0.285313531
PTX3	140.4426918	15.65001029
PTX4	0	2.119577265
PUF60	12413.26139	0
PUM1	3949.248494	198.634238
PUM2	4230.133878	21.51695187
PURA	1310.798457	20.28133739
PURB	1981.178239	7.232111355
PURG	0	6.380329604
PUS1	2037.355316	0
PUS10	215.3454608	35.84179617
PUS3	700.3408899	1.658435059
PUS7	2921.20799	11.11533964
PUS7L	541.1725059	24.61302532
PUSL1	1043.021058	4.007097363
PVALB	0	24.7236989
PVR	4252.604709	0
PVRIG	13.10798457	21.60387008
PVRL1	18774.37904	0.244910847
PVRL2	1767.705348	355.7902315
PVRL3	443.7989062	20.68218277
PVRL3-AS1	1.872569224	2.481878043
PVRL4	484.9954291	0.048652218
PVT1	737.7922744	4.054806527
PWP1	3679.598526	11.38791058
PWP2	3046.670128	58.46366082
PWRN1	0	27.46917166
PWRN2	0	0
PWWP2A	743.4099821	0
PWWP2B	1056.129043	5.890647698
PXDC1	425.073214	12.55031239
PXDN	4142.123125	5.670861676
PXDNL	0	17.79397274
PXK	683.4877669	0
PXMP2	449.4166139	9.935320608
PXMP4	747.1551206	13.78615801
PXN	12164.20968	3.881756321
PXT1	1.872569224	93.66759839
PYCARD	0	0.026015744
PYCR1	1542.997041	0
PYCR2	4449.224477	23.95561775
PYCRL	1344.504703	77.06511387
PYDC1	0	14.69457226
PYDC2	0	0
PYGB	39535.55404	0
PYGL	8679.358355	280.8480607
PYGM	0	91.32243129
PYGO1	121.7169996	0
PYGO2	1501.800518	2.827789239
PYHIN1	1.872569224	13.80467263
PYROXD1	301.4836451	0.027226833
PYROXD2	11.23541535	2.141123551
PYY	9.362846122	0.160132045
PYY2	1.872569224	0.261651165
PZP	0	0.051203271
ProSAPiP1	99.2461689	0
QARS	7224.372068	87.68707001
QDPR	2039.227885	36.17987044
QKI	3982.95474	7.875897601
QPCT	1.872569224	0.032243569
QPCTL	1147.884935	15.49432044
QPRT	0	0
QRFP	0	0
QRFPR	1058.001612	13.19823912
QRICH1	2887.501744	25.75184427
QRICH2	3.745138449	0.020481308
QRSL1	1419.407472	10.09284169
QSER1	4625.245984	14.59293224
QSOX1	4477.313016	44.51891671
QSOX2	2093.532393	13.54107075
QTRT1	1784.558471	39.36170245
QTRTD1	1589.811272	11.65060083
R3HCC1	1672.204317	31.02527855
R3HDM1	3329.428081	21.04092104
R3HDM2	1398.809211	10.33647895
R3HDM4	2735.823637	44.36142227
R3HDML	0	0
RAB10	6701.925254	51.79093659
RAB11A	5524.079212	33.08131357
RAB11B	3353.771481	60.34565763
RAB11FIP1	1840.735548	7.79120905
RAB11FIP2	792.0967819	3.819649029
RAB11FIP3	1445.623441	11.36084288
RAB11FIP4	490.6131368	1.664052785
RAB11FIP5	1621.644948	10.91936613
RAB12	1217.169996	16.67228458
RAB13	1954.96227	49.86134283
RAB14	5190.76189	34.80759563
RAB15	132.9524149	1.147352729
RAB17	490.6131368	7.47196583
RAB18	3130.935743	18.53694399
RAB19	0	0
RAB1A	6445.383271	74.57452123
RAB1B	13353.29114	200.0817862
RAB20	265.9048299	5.152809069
RAB21	1250.876242	13.94261161
RAB22A	1782.685902	6.02269886
RAB23	578.6238904	6.041363557
RAB24	380.1315526	7.113792993
RAB25	13.10798457	0.35444042
RAB26	59.92221518	1.083543647
RAB27A	707.8311668	6.013371728
RAB27B	2812.598975	11.73888957
RAB28	565.5159058	9.272823254
RAB2A	6795.553716	52.66079449
RAB2B	445.6714754	4.525400638
RAB30	97.37359967	1.781719836
RAB31	672.2523516	4.923990103
RAB32	1803.284163	43.88478748
RAB33A	1.872569224	0.049444027
RAB33B	234.0711531	1.768141924
RAB34	4368.704001	95.42282945
RAB35	3490.469034	35.43031427
RAB36	303.3562144	2.324582822
RAB37	0	0
RAB38	2432.467423	48.7549323
RAB39A	0	0
RAB39B	1.872569224	0.015709593
RAB3A	117.9718611	2.302915031
RAB3B	0	0
RAB3C	0	0
RAB3D	2747.059052	18.79639926
RAB3GAP1	2597.253514	15.46975823
RAB3GAP2	4147.740832	16.60645489
RAB3IL1	102.9913073	1.322638583
RAB3IP	925.0491969	2.893577137
RAB40A	11.23541535	0.244311661
RAB40AL	0	0
RAB40B	234.0711531	3.899393428
RAB40C	773.3710897	8.67317342
RAB41	7.490276898	0.205776457
RAB42	0	0
RAB43	73.03019975	0.50466603
RAB4A	2591.635807	41.24477891
RAB4B	0	0
RAB4B-EGLN2	0	0
RAB5A	1606.664395	18.5527126
RAB5B	3280.741281	18.10094156
RAB5C	5975.368395	96.51556036
RAB6A	6673.836716	60.05166322
RAB6B	132.9524149	0.699323061
RAB6C	1.872569224	0.017777989
RAB7A	9568.828737	125.5349629
RAB7L1	2642.195176	23.73079097
RAB8A	4349.978308	58.56776027
RAB8B	337.0624604	2.022460821
RAB9A	1677.822025	37.26071765
RAB9B	5.617707673	0.043217935
RAB9BP1	0	0
RABAC1	2865.030913	104.3244301
RABEP1	2792.000714	15.28599068
RABEP2	488.7405676	6.295901802
RABEPK	2189.033423	43.84559274
RABGAP1	1505.545656	8.84110499
RABGAP1L	1059.874181	10.35522345
RABGEF1	1792.048748	13.7792613
RABGGTA	3248.907604	45.76875885
RABGGTB	4243.241863	83.3331686
RABIF	1050.511335	9.512662764
RABL2A	44.94166139	0.801002284
RABL2B	202.2374762	2.707927598
RABL3	1488.692533	11.21926433
RABL5	623.5655517	7.635277196
RAC1	10845.92095	134.0398058
RAC2	5117.73169	102.2959345
RAC3	988.7165505	27.3944301
RACGAP1	4692.658476	41.57792601
RACGAP1P	11.23541535	0.117476033
RAD1	1162.865488	7.386502016
RAD17	767.753382	7.806715984
RAD18	2029.865039	10.35253952
RAD21	19441.01369	151.9648394
RAD21-AS1	3.745138449	0.054467225
RAD21L1	0	0
RAD23A	11282.22958	184.6848026
RAD23B	9948.96029	75.7211106
RAD50	6608.296793	29.36453054
RAD51	1054.256473	13.8154398
RAD51AP1	876.362397	11.45596407
RAD51AP2	7.490276898	0.060998431
RAD51B	215.3454608	3.381067604
RAD51C	932.5394738	29.25153225
RAD51D	301.4836451	3.868321635
RAD51L3-RFFL	0	0
RAD52	288.3756606	3.164789323
RAD54B	855.7641356	8.103465531
RAD54L	1065.491889	10.99887528
RAD54L2	443.7989062	2.767535158
RAD9A	548.6627828	7.836993091
RAD9B	7.490276898	0.116786104
RADIL	0	0
RAE1	2479.281653	39.95754067
RAET1E	1475.584549	44.01619369
RAET1G	430.6909216	11.41340425
RAET1K	1.872569224	0.029103296
RAET1L	28.08853837	1.02791529
RAF1	3348.153773	30.01134041
RAG1	20.59826147	0.091446645
RAG2	3.745138449	0.041696602
RAI1	2913.717713	11.11706368
RAI14	2677.773991	15.64932632
RAI2	0	0
RALA	3215.201358	33.47390567
RALB	2511.11533	32.50563399
RALBP1	3855.620033	25.92002932
RALGAPA1	391.3669679	1.463778756
RALGAPA2	2091.659824	6.50791065
RALGAPB	3436.164527	11.66013786
RALGDS	1196.571734	9.621083343
RALGPS1	121.7169996	1.606204732
RALGPS2	1674.076887	8.410196719
RALY	7164.449853	44.14498733
RALYL	0	0
RAMP1	41.19652294	1.327894101
RAMP2	0	0
RAMP3	0	0
RAN	19381.09147	531.9461626
RANBP1	5437.941028	180.8718808
RANBP10	962.5005814	5.312443399
RANBP17	228.4534454	1.470158968
RANBP2	4235.751586	10.58874177
RANBP3	3823.786356	33.15527339
RANBP3L	0	0
RANBP6	1102.943273	9.037463532
RANBP9	1636.625502	15.42264332
RANGAP1	11233.54278	109.1700085
RANGRF	46.81423061	1.27293048
RAP1A	1709.655702	26.98054056
RAP1B	1398.809211	19.94130573
RAP1GAP	24.34339992	0.214840198
RAP1GAP2	1301.435611	5.744579796
RAP1GDS1	3604.695757	28.6718793
RAP2A	2301.387577	15.42882916
RAP2B	2142.219193	10.03524974
RAP2C	1159.12035	8.615442309
RAPGEF1	1990.541086	9.520965411
RAPGEF2	619.8204133	2.663444074
RAPGEF3	365.1509988	1.790395101
RAPGEF4	0	0
RAPGEF5	739.6648437	3.274804716
RAPGEF6	1454.986287	5.281580807
RAPGEFL1	1099.198135	8.647669677
RAPH1	2009.266778	9.51160727
RAPSN	1.872569224	0.034709675
RARA	614.2027056	5.384782541
RARB	5.617707673	0.05648314
RARG	2880.011467	31.9550432
RARRES1	112.3541535	2.735394419
RARRES2	0	0
RARRES3	11.23541535	0.43115711
RARS	6636.385331	91.28778668
RARS2	1269.601934	20.46164092
RASA1	1962.452547	14.12271511
RASA2	436.3086293	4.961692667
RASA3	1149.757504	8.040384905
RASA4	3.745138449	0.01982601
RASA4P	3.745138449	0.072048871
RASAL1	3.745138449	0.028706086
RASAL2	1213.424857	3.429395194
RASAL3	0	0
RASD1	0	0
RASD2	0	0
RASEF	239.6888607	2.552768767
RASGEF1A	0	0
RASGEF1B	11.23541535	0.145503575
RASGEF1C	1.872569224	0.024834284
RASGRF1	7.490276898	0.034616296
RASGRF2	3.745138449	0.013454322
RASGRP1	5.617707673	0.033102357
RASGRP2	0	0
RASGRP3	1.872569224	0.011697346
RASGRP4	0	0
RASIP1	11.23541535	0.099729654
RASL10A	0	0
RASL10B	0	0
RASL11A	288.3756606	5.47206263
RASL11B	241.56143	3.612072223
RASL12	0	0
RASSF1	646.0363824	10.27019991
RASSF10	1.872569224	0.02038207
RASSF2	3.745138449	0.020465978
RASSF3	983.0988428	8.522984726
RASSF4	1.872569224	0.022014933
RASSF5	709.7037361	5.906426449
RASSF6	275.267676	1.876230303
RASSF7	1097.325566	20.93106777
RASSF8	1007.442243	5.282445509
RASSF9	80.52047665	1.310735238
RAVER1	5524.079212	45.07432959
RAVER2	1213.424857	8.148066347
RAX	0	0
RAX2	0	0
RB1	4754.453261	29.26142302
RB1CC1	2883.756606	12.68585432
RBAK	1041.148489	4.715401977
RBAK-LOC389458	0	0
RBBP4	2741.441345	10.09825641
RBBP5	1956.83484	13.17333394
RBBP6	2808.853837	12.21194583
RBBP7	6937.868977	101.2535088
RBBP8	3608.440896	32.70582714
RBBP9	1116.051258	8.461141143
RBCK1	3183.367682	34.71421166
RBFA	1505.545656	7.809381015
RBFOX1	0	0
RBFOX2	4336.870324	18.29154772
RBFOX3	3.745138449	0.04103947
RBKS	35.57881526	0.874593245
RBL1	1338.886995	10.46849847
RBL2	2469.918807	14.82928418
RBM10	2795.745852	24.19106503
RBM11	48.68679984	0.72467504
RBM12	3604.695757	15.80138169
RBM12B	739.6648437	4.237075697
RBM14	2351.946946	16.95913021
RBM14-RBM4	0	0
RBM15	612.3301364	5.301519582
RBM15B	3475.488481	15.29238111
RBM17	2664.666006	22.03196148
RBM18	1949.344563	18.04348091
RBM19	1245.258534	8.714494879
RBM20	0	0
RBM22	2634.704899	32.9515745
RBM23	2153.454608	24.72979058
RBM24	0	0
RBM25	3814.42351	26.0022258
RBM26	3327.555512	27.05328815
RBM26-AS1	35.57881526	0.421678886
RBM27	2717.097945	12.17181632
RBM28	2715.225375	30.72791532
RBM3	10838.43067	71.52933803
RBM33	2363.182361	6.695700777
RBM34	3333.17322	57.05713148
RBM38	762.1356744	9.442865094
RBM39	8258.03028	84.41066224
RBM4	994.3342582	17.14154936
RBM41	698.4683207	5.337574211
RBM42	4492.293569	79.99362142
RBM43	243.4339992	1.818174462
RBM44	11.23541535	0.076894905
RBM45	533.682229	8.785372958
RBM46	5.617707673	0.065204801
RBM47	320.2093374	1.945319529
RBM48	389.4943987	6.643983314
RBM4B	353.9155834	6.015996891
RBM5	2071.061562	19.70409296
RBM6	2175.925439	21.44224011
RBM7	1449.36858	22.13716648
RBM8A	3177.749974	18.73624138
RBMS1	2207.759116	15.10807854
RBMS2	947.5200276	3.266130462
RBMS3	132.9524149	0.476456207
RBMX	9229.893707	130.9731902
RBMX2	818.3127511	15.70130475
RBMXL1	1385.701226	8.037932096
RBMXL2	3.745138449	0.049399362
RBMXL3	0	0
RBMY1A1	0	0
RBMY1A3P	0	0
RBMY1B	0	0
RBMY1D	0	0
RBMY1E	0	0
RBMY1F	0	0
RBMY1J	0	0
RBMY2EP	0	0
RBMY2FP	0	0
RBMY3AP	0	0
RBP1	3.745138449	0.122338017
RBP2	0	0
RBP3	0	0
RBP4	7.490276898	0.236988487
RBP5	14.9805538	0.467393961
RBP7	0	0
RBPJ	1518.653641	7.614974377
RBPJL	0	0
RBPMS	938.1571815	9.189076575
RBPMS2	3.745138449	0.055070588
RBX1	2041.100455	66.15621736
RC3H1	582.3690288	1.549336254
RC3H2	1125.414104	8.744377052
RCAN1	625.438121	7.604005498
RCAN2	0	0
RCAN3	466.2697369	5.345078808
RCAN3AS	0	0
RCBTB1	1531.761626	11.12746428
RCBTB2	166.658661	1.540181429
RCC1	7001.53633	76.79532933
RCC2	6694.434977	48.57123205
RCCD1	910.0686431	9.783528587
RCE1	1162.865488	23.24397195
RCHY1	1009.314812	6.665595965
RCL1	1415.662334	19.1397827
RCN1	4205.790478	48.93335452
RCN2	3188.985389	42.21609887
RCN3	1.872569224	0.029607522
RCOR1	2762.039606	14.04256839
RCOR2	13.10798457	0.147683508
RCOR3	1151.630073	7.931918033
RCSD1	14.9805538	0.14660883
RCVRN	0	0
RD3	0	0
RDBP	1803.284163	33.97531934
RDH10	919.4314892	6.785539771
RDH11	3514.812434	41.8186679
RDH12	0	0
RDH13	1483.074826	20.87257542
RDH14	61.79478441	1.129291667
RDH16	9.362846122	0.159060772
RDH5	1.872569224	0.040977964
RDH8	0	0
RDM1	58.04964596	1.904761681
RDX	9810.390167	64.00697151
REC8	14.9805538	0.193489937
RECK	192.8746301	1.282752135
RECQL	1979.30567	15.77138984
RECQL4	2979.257636	22.93199358
RECQL5	520.5742444	5.32858604
REEP1	13.10798457	0.102024428
REEP2	9.362846122	0.130763016
REEP3	2621.596914	14.73140866
REEP4	4960.435876	85.91981761
REEP5	4698.276184	44.10314992
REEP6	241.56143	5.156708372
REG1A	0	0
REG1B	0	0
REG1P	0	0
REG3A	0	0
REG3G	0	0
REG4	0	0
REL	237.8162915	2.690820173
RELA	4894.895953	58.13210013
RELB	576.7513211	7.439491509
RELL1	329.5721835	3.90370166
RELL2	220.9631685	2.732517902
RELN	0	0
RELT	689.1054746	5.814537527
REM1	0	0
REM2	11.23541535	0.176974412
REN	0	0
RENBP	0	0
REP15	9.362846122	0.240268425
REPIN1	5297.498336	50.46619778
REPS1	1709.655702	14.30792099
REPS2	24.34339992	0.089608145
RER1	3702.069357	34.90876
RERE	2230.229946	8.155515436
REREP3	9.362846122	0.34135514
RERG	29.96110759	0.381745853
RERGL	0	0
RESP18	0	0
REST	911.9412123	3.686805634
RET	0	0
RETN	0	0
RETNLB	0	0
RETSAT	3694.57908	32.69505737
REV1	977.4811352	6.061284376
REV3L	1144.139796	3.131745439
REXO1	2243.337931	14.35109352
REXO1L1	0	0
REXO1L2P	0	0
REXO2	5054.064337	128.0095986
REXO4	1885.677209	23.41321815
RFC1	2851.922929	17.09294968
RFC2	2408.124023	43.07811954
RFC3	3067.26839	46.70186811
RFC4	1827.627563	37.8663719
RFC5	1614.154671	21.81835248
RFESD	31.83367682	0.344696547
RFFL	129.2072765	0.910538476
RFK	1505.545656	16.26593234
RFNG	700.3408899	11.23748623
RFPL1	0	0
RFPL1-AS1	0	0
RFPL2	0	0
RFPL3	0	0
RFPL3-AS1	0	0
RFPL4A	1.872569224	0.060425518
RFPL4B	3.745138449	0.057654289
RFT1	1653.478625	9.495956243
RFTN1	86.13818433	0.840746757
RFTN2	0	0
RFWD2	1893.167486	20.33718207
RFWD3	2550.439284	15.08019786
RFX1	805.2047665	5.398207111
RFX2	462.5245984	3.329361123
RFX3	102.9913073	0.970532475
RFX4	1.872569224	0.01481178
RFX5	2080.424408	16.86003574
RFX6	0	0
RFX7	1724.636256	7.008763018
RFX8	0	0
RFXANK	1441.878303	30.20625677
RFXAP	280.8853837	2.906720062
RG9MTD1	2363.182361	42.86496143
RG9MTD2	565.5159058	4.670502889
RG9MTD3	140.4426918	1.795701404
RGAG1	0	0
RGAG4	5.617707673	0.037835627
RGL1	159.1683841	0.912491744
RGL2	1380.083518	12.49315371
RGL3	0	0
RGL4	65.53992286	0.665963212
RGMA	86.13818433	0.805738084
RGMB	782.7339358	4.99636482
RGN	0	0
RGNEF	531.8096597	2.489670813
RGP1	561.7707673	9.605110087
RGPD1	0	0
RGPD2	0	0
RGPD3	0	0
RGPD4	7.490276898	0.030597339
RGPD5	0	0
RGPD6	0	0
RGPD8	0	0
RGR	0	0
RGS1	0	0
RGS10	1147.884935	38.37660249
RGS11	54.30450751	0.673833741
RGS12	1621.644948	8.675085347
RGS13	0	0
RGS14	685.3603362	8.370867501
RGS16	305.2287836	3.67271126
RGS17	59.92221518	1.197757009
RGS18	0	0
RGS19	1114.178689	21.18335325
RGS2	1580.448425	34.31540435
RGS20	664.7620747	10.22285843
RGS21	0	0
RGS22	0	0
RGS3	333.317322	3.616550857
RGS4	1.872569224	0.017046476
RGS5	52.43193828	0.263724185
RGS6	0	0
RGS7	0	0
RGS7BP	0	0
RGS8	0	0
RGS9	0	0
RGS9BP	18.72569224	0.189025556
RGSL1	0	0
RHAG	0	0
RHBDD1	1132.904381	6.618881969
RHBDD2	1777.068194	28.63236064
RHBDD3	464.3971677	7.834721647
RHBDF1	415.7103678	4.082074896
RHBDF2	1254.62138	10.45186495
RHBDL1	18.72569224	0.352352406
RHBDL2	44.94166139	0.71757367
RHBDL3	0	0
RHBG	0	0
RHCE	3.745138449	0.081285906
RHCG	18.72569224	0.283930911
RHD	0	0
RHEB	3205.838512	45.29312044
RHEBL1	67.41249208	1.684057625
RHO	0	0
RHOA	20233.11047	308.3885357
RHOB	597.3495826	7.373011329
RHOBTB1	65.53992286	0.432586342
RHOBTB2	4055.98494	22.56580537
RHOBTB3	750.900259	3.948275561
RHOC	8136.31328	179.5969244
RHOD	8576.367048	222.0369928
RHOF	28.08853837	0.337562305
RHOG	2297.642438	50.9480711
RHOH	0	0
RHOJ	0	0
RHOQ	661.0169362	4.254758206
RHOT1	1423.152611	13.01618259
RHOT2	3604.695757	41.72366423
RHOU	185.3843532	1.321089373
RHOV	586.1141673	10.05665937
RHOXF1	0	0
RHOXF2	0	0
RHOXF2B	0	0
RHPN1	134.8249842	1.064142359
RHPN2	456.9068908	3.794983731
RIBC1	5.617707673	0.097943451
RIBC2	3.745138449	0.078796965
RIC3	5.617707673	0.02827077
RIC8A	5383.63652	58.46769937
RIC8B	513.0839675	3.008778233
RICTOR	1318.288734	4.054587233
RIF1	2750.804191	8.213527146
RIIAD1	0	0
RILP	80.52047665	1.318821659
RILPL1	823.9304588	9.194283954
RILPL2	797.7144896	16.27941985
RIMBP2	1.872569224	0.008676042
RIMBP3	5.617707673	0.028324461
RIMBP3B	0	0
RIMBP3C	0	0
RIMKLA	1.872569224	0.005176552
RIMKLB	750.900259	3.765880554
RIMS1	0	0
RIMS2	121.7169996	0.539751131
RIMS3	88.01075355	0.355933997
RIMS4	3.745138449	0.021022621
RIN1	4638.353969	50.6563113
RIN2	4085.946048	27.33315173
RIN3	971.8634275	7.396810917
RING1	960.6280121	16.20650083
RINL	114.2267227	1.097299572
RINT1	1707.783133	16.8432304
RIOK1	2074.806701	28.60093628
RIOK2	1310.798457	12.40225673
RIOK3	2548.566714	18.51403287
RIPK1	932.5394738	7.066210827
RIPK2	2713.352806	30.78426588
RIPK3	0	0
RIPK4	2108.512947	15.93566646
RIPPLY1	0	0
RIPPLY2	0	0
RIT1	586.1141673	5.006269156
RIT2	0	0
RLBP1	0	0
RLF	932.5394738	4.362892747
RLIM	2453.065684	6.762398866
RLN1	1.872569224	0.056668491
RLN2	26.21596914	0.915779077
RLN3	0	0
RLTPR	43.06909216	0.28321485
RMI1	868.8721201	7.268371054
RMI2	372.6412757	7.610023491
RMND1	707.8311668	10.88518447
RMND5A	1900.657763	8.990179759
RMND5B	1029.913073	16.73722949
RMRP	9.362846122	1.02406542
RMST	0	0
RN45S	0	0
RN5-8S1	0	0
RNASE1	0	0
RNASE10	0	0
RNASE11	0	0
RNASE12	0	0
RNASE13	0	0
RNASE2	0	0
RNASE3	0	0
RNASE4	54.30450751	1.012040657
RNASE6	0	0
RNASE7	91.755892	1.791156135
RNASE8	0	0
RNASE9	0	0
RNASEH1	1234.023119	22.14964755
RNASEH2A	3026.071867	77.9286693
RNASEH2B	1925.001163	34.30959783
RNASEH2C	1348.249842	14.15795299
RNASEK	24.34339992	0.879834424
RNASEK-C17ORF49	0	0
RNASEL	370.7687064	2.557309518
RNASET2	604.8398595	14.23310651
RND1	14.9805538	0.263542619
RND2	14.9805538	0.105493308
RND3	1747.107086	18.52957769
RNF10	5980.986103	45.60422674
RNF103	623.5655517	6.170835687
RNF103-CHMP3	1.872569224	0.016251142
RNF11	2204.013977	20.95876098
RNF111	1013.05995	5.356624216
RNF112	0	0
RNF113A	507.4662598	11.43492309
RNF113B	0	0
RNF114	3217.073928	38.1751282
RNF115	926.9217661	16.24797194
RNF121	803.3321973	9.033463643
RNF122	48.68679984	0.763594215
RNF123	1490.565103	10.22775714
RNF125	410.0926602	2.036048191
RNF126	4838.718876	86.10986071
RNF126P1	11.23541535	0.249134822
RNF128	11.23541535	0.119247887
RNF13	1374.465811	13.82906411
RNF130	2265.808762	36.00052397
RNF133	0	0
RNF135	968.118289	13.16210117
RNF138	1649.733487	14.70621713
RNF138P1	50.55936906	0.259034653
RNF139	2765.784745	24.40177734
RNF14	3329.428081	23.17485308
RNF141	2106.640378	15.08600542
RNF144A	0	0
RNF144B	1720.891117	9.995147347
RNF145	6561.482563	55.03060522
RNF146	580.4964596	7.038562991
RNF148	0	0
RNF149	1606.664395	15.84593386
RNF150	3.745138449	0.023500255
RNF151	3.745138449	0.13809367
RNF152	84.2656151	1.364852581
RNF157	0	0
RNF165	396.9846756	2.39233178
RNF166	486.8679984	7.574919708
RNF167	4261.967555	73.299925
RNF168	765.8808128	4.189996855
RNF169	975.6085659	3.64474014
RNF17	0	0
RNF170	1041.148489	7.908677838
RNF175	22.47083069	0.420654565
RNF180	140.4426918	1.284894113
RNF181	1209.679719	49.68575296
RNF182	0	0
RNF183	0	0
RNF185	687.2329054	6.388486165
RNF186	0	0
RNF187	8016.46885	74.81843559
RNF19A	1951.217132	13.17804518
RNF19B	1361.357826	15.46627618
RNF2	636.6735363	5.246312575
RNF20	1488.692533	11.09047175
RNF207	110.4815842	0.816195424
RNF208	50.55936906	1.372209593
RNF212	0	0
RNF213	2067.316424	4.591751076
RNF214	919.4314892	10.02066836
RNF215	207.8551839	3.176371204
RNF216	2743.313914	13.93887114
RNF216P1	589.8593057	7.652511964
RNF217	170.4037994	2.803573804
RNF219	1280.83735	10.60221199
RNF220	2421.232007	23.60862297
RNF222	0	0
RNF223	13.10798457	0.341781834
RNF224	5.617707673	0.109370187
RNF24	286.5030913	2.543106169
RNF25	556.1530597	10.47161364
RNF26	4099.054032	42.53932819
RNF31	1694.675148	14.0000027
RNF32	116.0992919	1.903692191
RNF34	1232.15055	17.67761802
RNF38	631.0558286	3.629875219
RNF39	142.3152611	2.014574455
RNF4	2681.519129	26.51847402
RNF40	3436.164527	16.73568153
RNF41	1533.634195	8.498499339
RNF43	320.2093374	2.056553986
RNF44	3153.406574	22.23314759
RNF5	0	0
RNF5P1	293.9933682	8.114895717
RNF6	3941.758217	33.32719214
RNF7	1432.515457	20.93798622
RNF8	1288.327626	6.814588712
RNFT1	179.7666455	2.615729432
RNFT2	35.57881526	0.392822977
RNGTT	1350.122411	8.866191222
RNH1	10360.92552	160.4308706
RNLS	0	0
RNMT	1591.683841	7.508048686
RNMTL1	1084.217581	17.61973795
RNPC3	292.120799	4.561965013
RNPEP	13068.66062	158.8872885
RNPEPL1	2406.251453	23.36892087
RNPS1	5660.776766	76.23381943
RNU11	3.745138449	0.816195424
RNU12	1.872569224	0.369493875
RNU4ATAC	1.872569224	0.423915453
RNU5D-1	0	0
RNU5E-1	0	0
RNU5F-1	0	0
RNU6ATAC	0	0
RNU86	13.10798457	7.088808407
RNY4	0	0
RNY5	0	0
ROBO1	2142.219193	8.56982834
ROBO2	7.490276898	0.026317797
ROBO3	2226.484808	14.36601328
ROBO4	205.9826147	1.575113977
ROCK1	3142.171159	13.87174403
ROCK1P1	7.490276898	0.089099949
ROCK2	2099.150101	9.62656874
ROGDI	350.170445	7.067112972
ROM1	71.15763053	1.10828456
ROMO1	2874.39376	183.2786428
ROPN1	0	0
ROPN1B	1.872569224	0.055015185
ROPN1L	0	0
ROR1	413.8377986	4.27197089
ROR2	0	0
RORA	9.362846122	0.02510794
RORB	0	0
RORC	7.490276898	0.071942238
ROS1	1681.567164	6.704056505
RP1	3.745138449	0.015412935
RP1-177G6.2	0	0
RP11-165H20.1	0	0
RP1L1	41.19652294	0.150893272
RP2	661.0169362	5.048074786
RP9	312.7190605	8.197855119
RP9P	168.5312302	3.812283818
RPA1	4848.081722	32.71250159
RPA2	1675.949456	28.60500211
RPA3	1593.55641	29.34237989
RPA4	5.617707673	0.106322281
RPAIN	657.2717978	11.70037659
RPAP1	1572.958149	9.887102557
RPAP2	790.2242127	7.446630986
RPAP3	1531.761626	12.53359664
RPE	1720.891117	21.91696505
RPE65	275.267676	3.098962503
RPF1	2305.132715	34.24076806
RPF2	2218.994531	69.01153963
RPGR	464.3971677	3.497138517
RPGRIP1	9.362846122	0.069715825
RPGRIP1L	513.0839675	2.482391584
RPH3A	0	0
RPH3AL	16.85312302	0.188316756
RPIA	928.7943353	14.86235964
RPL10	11525.66358	154.6458764
RPL10A	23594.37223	966.3845403
RPL10L	0	0
RPL11	28566.04352	1331.558021
RPL12	13782.10949	616.3587866
RPL13	34047.05364	222.7090086
RPL13A	10903.97059	284.8222711
RPL13AP17	0	0
RPL13AP20	106.7364458	4.729970145
RPL13AP3	9.362846122	0.185750997
RPL13AP5	0	0
RPL13AP6	181.6392148	8.13566574
RPL13P5	7.490276898	0.351108144
RPL14	15444.95096	518.4398283
RPL15	18680.75058	244.1980716
RPL17	653.5266593	23.70819578
RPL17-C18ORF32	0	0
RPL18	47111.96912	2170.066665
RPL18A	6512.795763	310.2687683
RPL19	30212.03187	1215.274514
RPL19P12	496.2308445	12.79042344
RPL21	0	0
RPL21P28	0	0
RPL21P44	0	0
RPL22	6432.275286	90.26587983
RPL22L1	7587.650498	113.1685386
RPL23	19984.05876	1020.278526
RPL23A	4348.105739	131.5842352
RPL23AP32	0	0
RPL23AP53	205.9826147	1.040000048
RPL23AP64	16.85312302	0.778743419
RPL23AP7	228.4534454	5.432883875
RPL23AP82	340.8075989	6.722517395
RPL23P8	367.023568	20.53310021
RPL24	10705.47826	562.2925884
RPL26	15551.68741	785.7434272
RPL26L1	853.8915664	35.32068357
RPL27	24045.66141	1447.858319
RPL27A	24710.42349	148.0559074
RPL28	42511.06653	1393.334446
RPL29	15973.01548	675.0562184
RPL29P2	1.872569224	0.084390576
RPL3	67376.91327	1568.453046
RPL30	32277.47572	1716.95256
RPL31	15162.19301	566.9464808
RPL31P11	1.872569224	0.035349123
RPL32	20118.88375	336.5043779
RPL32P3	54.30450751	0.765749739
